ano;leilao;lote;descricao;orgao_de_origem;status;valor_lance_inicial;valor_lance_final;status_do_pagamento;material;placa
2020;53;42;Nro.Patr. : 027452360 Nro.Placa : HIK2238 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: VW/GOL PATRULHEIRO 1.6 ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;1250;Arrematado;1975;7975,0;Pagamento Confirmado;Automóvel;HIK2238
2020;53;43;Nro.Patr. : 042736641 Nro.Placa : HDN6490 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2283;11083,0;Pagamento Confirmado;Automóvel;HDN6490
2020;53;44;Nro.Patr. : 042737664 Nro.Placa : HDN6511 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2856;10856,0;Pagamento Confirmado;Automóvel;HDN6511
2020;54;1;Nro.Patr. : 086707817 Nro.Placa : HAM3720 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: FORD/ECOSPORT XLT 1.6L ANO/MODELO : 2005 / 2005 Combustivel : GASOLINA;1090;Arrematado;3390;15190,0;Pagamento Confirmado;Automóvel;HAM3720
2020;54;2;Nro.Patr. : 086707825 Nro.Placa : HBC0333 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: FORD/ECOSPORT XLT 1.6L ANO/MODELO : 2005 / 2005 Combustivel : GASOLINA;1090;Arrematado;2119;15119,0;Pagamento Confirmado;Automóvel;HBC0333
2020;54;3;Nro.Patr. : 086707833 Nro.Placa : HBV3333 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: I/MMC PAJERO HPE 3.2 D ANO/MODELO : 2004 / 2005 Combustivel : DIESEL;1090;Arrematado;7672;42922,0;Pagamento Confirmado;Automóvel;HBV3333
2020;54;4;Nro.Patr. : 086707540 Nro.Placa : HMD8387 Situacao : INDEFINIDO TIPO : 26 Especie : ESPECIAL MARCA/MODELO: FIAT/DUC GREENCAR MC.CH ANO/MODELO : 2011 / 2012 Combustivel : DIESEL;1090;Arrematado;15771;55521,0;Pagamento Confirmado;Automóvel;HMD8387
2020;54;5;Nro.Patr. : 059663294 Nro.Placa : HMG1675 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/SIENA ELX ANO/MODELO : 2002 / 2002 Combustivel : GASOLINA;1090;Arrematado;1188;7688,0;Pagamento Confirmado;Automóvel;HMG1675
2020;54;6;Nro.Patr. : 086707558 Nro.Placa : HMG2438 Situacao : INDEFINIDO TIPO : 14 Especie : CARGA MARCA/MODELO: VW/8.120 ANO/MODELO : 2003 / 2004 Combustivel : DIESEL;1090;Arrematado;5048;55298,0;Pagamento Confirmado;Automóvel;HMG2438
2020;54;7;Nro.Patr. : 086707566 Nro.Placa : HMG3444 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE ANO/MODELO : 2004 / 2005 Combustivel : GASOLINA;1090;Arrematado;2511;9011,0;Pagamento Confirmado;Automóvel;HMG3444
2020;54;8;Nro.Patr. : 086707574 Nro.Placa : HMG3445 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE ANO/MODELO : 2004 / 2005 Combustivel : GASOLINA;1090;Arrematado;2511;9211,0;Pagamento Confirmado;Automóvel;HMG3445
2020;54;9;Nro.Patr. : 086707582 Nro.Placa : HMG3451 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE ANO/MODELO : 2004 / 2005 Combustivel : GASOLINA;1090;Arrematado;2511;9611,0;Pagamento Confirmado;Automóvel;HMG3451
2020;54;10;Nro.Patr. : 086707604 Nro.Placa : HMG3453 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE ANO/MODELO : 2004 / 2005 Combustivel : GASOLINA;1090;Arrematado;1738;9938,0;Pagamento Confirmado;Automóvel;HMG3453
2020;54;11;Nro.Patr. : 086707612 Nro.Placa : HMG3458 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE ANO/MODELO : 2004 / 2005 Combustivel : GASOLINA;1090;Arrematado;1738;11438,0;Pagamento Confirmado;Automóvel;HMG3458
2020;54;12;Nro.Patr. : 086707639 Nro.Placa : HMG3460 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE ANO/MODELO : 2004 / 2005 Combustivel : GASOLINA;1090;Arrematado;2511;10411,0;Pagamento Confirmado;Automóvel;HMG3460
2020;54;13;Nro.Patr. : 086707647 Nro.Placa : HMG4893 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1090;Arrematado;1806;11606,0;Pagamento Confirmado;Automóvel;HMG4893
2020;54;14;Nro.Patr. : 086707655 Nro.Placa : HMG6016 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: GM/CELTA 4P LIFE ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1090;Arrematado;1301;10301,0;DAE não paga - processo punitivo;Automóvel;HMG6016
2020;54;15;Nro.Patr. : 086707663 Nro.Placa : HMG6221 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: VW/GOL 1.6 POWER ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1090;Arrematado;1628;12928,0;Pagamento Confirmado;Automóvel;HMG6221
2020;54;16;Nro.Patr. : 086707671 Nro.Placa : HMG6222 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: VW/GOL 1.6 POWER ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1090;Arrematado;1678;12278,0;Pagamento Confirmado;Automóvel;HMG6222
2020;54;17;Nro.Patr. : 086707680 Nro.Placa : HMH0760 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: I/FORD FUSION ANO/MODELO : 2007 / 2007 Combustivel : GASOLINA;1090;Arrematado;6816;19266,0;Pagamento Confirmado;Automóvel;HMH0760
2020;54;18;Nro.Patr. : 086707698 Nro.Placa : HMH0906 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: VW/PARATI 1.6 ANO/MODELO : 2007 / 2007 Combustivel : ALC/GASO;1090;Arrematado;3252;17052,0;Pagamento Confirmado;Automóvel;HMH0906
2020;54;19;Nro.Patr. : 086707701 Nro.Placa : HMH0931 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: I/FORD FUSION ANO/MODELO : 2007 / 2007 Combustivel : GASOLINA;1090;Arrematado;2840;19940,0;DAE não paga - processo punitivo;Automóvel;HMH0931
2020;54;20;Nro.Patr. : 086707710 Nro.Placa : HMH0953 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: I/FORD FUSION ANO/MODELO : 2007 / 2007 Combustivel : GASOLINA;1090;Arrematado;6816;20316,0;Pagamento Confirmado;Automóvel;HMH0953
2020;54;21;Nro.Patr. : 059663545 Nro.Placa : HMH1061 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: VW/PARATI 1.6 TRACKFIELD ANO/MODELO : 2007 / 2008 Combustivel : ALC/GASO;1090;Arrematado;2101;13701,0;Pagamento Confirmado;Automóvel;HMH1061
2020;54;22;Nro.Patr. : 059663561 Nro.Placa : HMH1063 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: VW/PARATI 1.6 TRACKFIELD ANO/MODELO : 2007 / 2008 Combustivel : ALC/GASO;1090;Arrematado;3726;18626,0;Pagamento Confirmado;Automóvel;HMH1063
2020;54;23;Nro.Patr. : 086707736 Nro.Placa : HMH4242 Situacao : INDEFINIDO TIPO : 25 Especie : MISTO MARCA/MODELO: I/GM TRACKER 2.0 ANO/MODELO : 2008 / 2008 Combustivel : GASOLINA;1090;Arrematado;3140;22340,0;Pagamento Confirmado;Automóvel;HMH4242
2020;54;24;Nro.Patr. : 086707744 Nro.Placa : HMH4243 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: GM/S10 COLINA D 4X4 ANO/MODELO : 2008 / 2009 Combustivel : DIESEL;1090;Arrematado;4626;46176,0;Pagamento Confirmado;Automóvel;HMH4243
2020;54;25;Nro.Patr. : 086707752 Nro.Placa : HMH4244 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: GM/S10 COLINA D 4X4 ANO/MODELO : 2008 / 2009 Combustivel : DIESEL;1090;Arrematado;4626;40776,0;Pagamento Confirmado;Automóvel;HMH4244
2020;54;26;Nro.Patr. : 086707760 Nro.Placa : HMH4525 Situacao : INDEFINIDO TIPO : 7 Especie : PASSAGEIRO MARCA/MODELO: FIAT/DUCATO COMBINATO ANO/MODELO : 2008 / 2009 Combustivel : DIESEL;1090;Arrematado;7166;27416,0;Pagamento Confirmado;Automóvel;HMH4525
2020;54;27;Nro.Patr. : 086707779 Nro.Placa : HMH7497 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: FORD/ECOSPORT 4WD2.0FLEX ANO/MODELO : 2009 / 2009 Combustivel : ALC/GASO;1090;Arrematado;3290;23190,0;Pagamento Confirmado;Automóvel;HMH7497
2020;54;28;Nro.Patr. : 086707787 Nro.Placa : HNH1301 Situacao : INDEFINIDO TIPO : 7 Especie : PASSAGEIRO MARCA/MODELO: FIAT/DUCATO COMBINATO ANO/MODELO : 2011 / 2011 Combustivel : DIESEL;1090;Arrematado;5196;44496,0;Pagamento Confirmado;Automóvel;HNH1301
2020;54;29;Nro.Patr. : 086707795 Nro.Placa : NXX0321 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: MMC/L200 OUTDOOR ANO/MODELO : 2011 / 2012 Combustivel : DIESEL;1090;Arrematado;13671;43971,0;Pagamento Confirmado;Automóvel;NXX0321
2020;54;30;Nro.Patr. : 086707809 Nro.Placa : NXX0323 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: MMC/L200 OUTDOOR ANO/MODELO : 2011 / 2012 Combustivel : DIESEL;1090;Arrematado;5696;41696,0;Pagamento Confirmado;Automóvel;NXX0323
2020;54;31;Nro.Patr. : 028321103 Nro.Placa : GTM9054 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WEEK HLX FLEX ANO/MODELO : 2006 / 2007 Combustivel : ALC/GASO;1440;Arrematado;3228;14228,0;Pagamento Confirmado;Automóvel;GTM9054
2020;54;32;Nro.Patr. : 028292928 Nro.Placa : HMG4707 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WEEK HLX FLEX ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1440;Arrematado;2866;14266,0;Pagamento Confirmado;Automóvel;HMG4707
2020;54;33;Nro.Patr. : 035456248 Nro.Placa : HNH0020 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/DOBLO HLX 1.8 FLEX ANO/MODELO : 2010 / 2010 Combustivel : ALC/GASO;1440;Lote Suspenso;5314;0,0;Lote Suspenso;Automóvel;HNH0020
2020;54;34;Nro.Patr. : 028292936 Nro.Placa : HMG4709 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: FIAT/DOBLO ELX ANO/MODELO : 2005 / 2006 Combustivel : GASOLINA;1440;Arrematado;3732;11532,0;Pagamento Confirmado;Automóvel;HMG4709
2020;54;35;Nro.Patr. : 028375009 Nro.Placa : HMH5329 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: GM/CELTA 2P LIFE ANO/MODELO : 2008 / 2009 Combustivel : ALC/GASO;1440;Arrematado;2212;11412,0;Pagamento Confirmado;Automóvel;HMH5329
2020;55;1;FIAT/PALIO ELX FLEX - PLACA HMG4904 LOTE AUSENTE DO SELMG;1400;Lote Suspenso;2282;0,0;Lote Suspenso;Automóvel;HMG4904
2020;55;2;Nro.Patr. : 014037874 Nro.Placa : GTM9089 Situacao : INDEFINIDO TIPO : 23 Especie : CARGA MARCA/MODELO: NISSAN/FRONTIER 4X4 XE ANO/MODELO : 2006 / 2006 Combustivel : DIESEL;1400;Arrematado;7830;20430,0;Pagamento Confirmado;Automóvel;GTM9089
2020;55;3;Nro.Patr. : 014089033 Nro.Placa : HMG3498 Situacao : INDEFINIDO TIPO : 14 Especie : ESPECIAL MARCA/MODELO: IVECOFIAT/DAILY CORTEZI2 ANO/MODELO : 2004 / 2004 Combustivel : DIESEL;1400;Arrematado;3623;20023,0;Pagamento Confirmado;Automóvel;HMG3498
2020;55;4;Nro.Patr. : 013989570 Nro.Placa : HMH0716 Situacao : INDEFINIDO TIPO : 14 Especie : CARGA MARCA/MODELO: VW/17.250 E ANO/MODELO : 2006 / 2006 Combustivel : DIESEL;1400;Arrematado;8644;62044,0;DAE não paga - processo punitivo;Automóvel;HMH0716
2020;55;5;Nro.Patr. : 014006170 Nro.Placa : HMG8450 Situacao : INDEFINIDO TIPO : 14 Especie : CARGA MARCA/MODELO: IVECO/ECTECTOR 170E22 N ANO/MODELO : 2006 / 2006 Combustivel : DIESEL;1400;Arrematado;7208;51408,0;DAE não paga - processo punitivo;Automóvel;HMG8450
2020;55;6;Nro.Patr. : 035114959 Nro.Placa :  HMH1559 Situacao : INDEFINIDO Tipo : Marca/Modelo: Ano/Modelo : 0 / 0;1220;Arrematado;1611;12411,0;Pagamento Confirmado;Automóvel;HMH1559
2020;55;7;Nro.Patr. : 035521589 Nro.Placa : HMH3085 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: VW/PARATI PATRULH. 1.8 ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;1250;Arrematado;2283;8433,0;Pagamento Confirmado;Automóvel;HMH3085
2020;55;8;Nro.Patr. : 042724759 Nro.Placa : HMH8503 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1250;Arrematado;2283;17283,0;Pagamento Confirmado;Automóvel;HMH8503
2020;55;9;Nro.Patr. : 049425226 Nro.Placa : HNH1269 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;2120;Lote Suspenso;1445;0,0;Lote Suspenso;Automóvel;HNH1269
2020;55;10;Nro.Patr. : 035367784 Nro.Placa : HMH2368 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: GM/CORSA HATCH MAXX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2120;Arrematado;1841;14291,0;Pagamento Confirmado;Automóvel;HMH2368
2020;55;11;Nro.Patr. : 024928720 Nro.Placa : HMG9637 Situacao : INDEFINIDO TIPO : 4 Especie : PASSAGEIRO MARCA/MODELO: HONDA/NXR150 BROS ES ANO/MODELO : 2008 / 2008 Combustivel : GASOLINA;1250;Arrematado;573;5773,0;Pagamento Confirmado;Automóvel;HMG9637
2020;55;12;Nro.Patr. : 024928615 Nro.Placa : HMG9638 Situacao : INDEFINIDO TIPO : 4 Especie : PASSAGEIRO MARCA/MODELO: HONDA/NXR150 BROS ES ANO/MODELO : 2008 / 2008 Combustivel : GASOLINA;1250;Arrematado;573;5773,0;Pagamento Confirmado;Automóvel;HMG9638
2020;55;13;Nro.Patr. : 042721253 Nro.Placa : HMH8172 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1250;Arrematado;3533;8183,0;Pagamento Confirmado;Automóvel;HMH8172
2020;55;14;Nro.Patr. : 042743230 Nro.Placa : HNO4655 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;4396;7246,0;Pagamento Confirmado;Automóvel;HNO4655
2020;55;15;Nro.Patr. : 053321430 Nro.Placa : ORC8110 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;4963;12163,0;Pagamento Confirmado;Automóvel;ORC8110
2020;55;16;Nro.Patr. : 059395184 Nro.Placa : PUE9252 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/WEEKEND ADVENTURE ANO/MODELO : 2017 / 2018 Combustivel : ALC/GASO;1250;Lote Suspenso;2568;0,0;Lote Suspenso;Automóvel;PUE9252
2020;55;17;Nro.Patr. : 028560426 Nro.Placa : HMG4934 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ELX FLEX ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1510;Arrematado;1426;8626,0;Pagamento Confirmado;Automóvel;HMG4934
2020;55;18;Nro.Patr. : 024776122 Nro.Placa : HMG9610 Situacao : INDEFINIDO TIPO : 4 Especie : PASSAGEIRO MARCA/MODELO: YAMAHA/XTZ 125E ANO/MODELO : 2007 / 2008 Combustivel : GASOLINA;1510;Arrematado;788;3388,0;Pagamento Confirmado;Automóvel;HMG9610
2020;55;19;FORD/FIESTA 1.6 FLEX - PLACA ORC9442  LOTE AUSENTE DO SELMG;1510;Lote Suspenso;3094;0,0;Lote Suspenso;Automóvel;ORC9442
2020;55;20;Nro.Patr. : 036618713 Nro.Placa : HMH8921 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: GM/BLAZER ADVANTAGE ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1510;Arrematado;3803;9953,0;Pagamento Confirmado;Automóvel;HMH8921
2020;55;21;Nro.Patr. : 036619280 Nro.Placa : HMH8821 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FORD/FIESTA 1.6 FLEX ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1510;Arrematado;2171;9671,0;Pagamento Confirmado;Automóvel;HMH8821
2020;55;22;Nro.Patr. : 015835618 Nro.Placa : HMG2361 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/SIENA FIRE ANO/MODELO : 2003 / 2004 Combustivel : GASOLINA;1510;Arrematado;1226;6326,0;Pagamento Confirmado;Automóvel;HMG2361
2020;55;23;Nro.Patr. : 024769282 Nro.Placa : HMG8015 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WEEK HLX FLEX ANO/MODELO : 2006 / 2007 Combustivel : ALC/GASO;1510;Arrematado;2018;7118,0;Pagamento Confirmado;Automóvel;HMG8015
2020;55;24;Nro.Patr. : 036612642 Nro.Placa : HMH4689 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE ECONOMY ANO/MODELO : 2008 / 2009 Combustivel : ALC/GASO;1510;Arrematado;2312;9912,0;Pagamento Confirmado;Automóvel;HMH4689
2020;55;25;Nro.Patr. : 024782300 Nro.Placa : HMH3464 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;1510;Arrematado;2124;7524,0;Pagamento Confirmado;Automóvel;HMH3464
2020;55;26;Nro.Patr. : 024781312 Nro.Placa : HMH1875 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;1510;Arrematado;1328;5828,0;Pagamento Confirmado;Automóvel;HMH1875
2020;55;27;Nro.Patr. : 028581903 Nro.Placa : HMG6605 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ELX FLEX ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1510;Arrematado;1426;6126,0;Pagamento Confirmado;Automóvel;HMG6605
2020;55;28;Nro.Patr. : 028590236 Nro.Placa : HMG7268 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ELX FLEX ANO/MODELO : 2006 / 2006 Combustivel : ALC/GASO;1510;Arrematado;1555;7055,0;DAE não paga - processo punitivo;Automóvel;HMG7268
2020;55;29;Nro.Patr. : 036645605 Nro.Placa : ORC9421 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FORD/FIESTA 1.6 FLEX ANO/MODELO : 2014 / 2014 Combustivel : ALC/GASO;1510;Lote Suspenso;1215;0,0;Lote Suspenso;Automóvel;ORC9421
2020;55;30;Nro.Patr. : 024770728 Nro.Placa : GTM9994 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO HLX FLEX ANO/MODELO : 2006 / 2007 Combustivel : ALC/GASO;1510;Arrematado;1547;7097,0;Pagamento Confirmado;Automóvel;GTM9994
2020;55;31;Nro.Patr. : 036619434 Nro.Placa : HMH8825 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FORD/FIESTA 1.6 FLEX ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1510;Lote Suspenso;1000;0,0;Lote Suspenso;Automóvel;HMH8825
2020;55;32;Nro.Patr. : 015822524 Nro.Placa : HMG2036 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/SIENA FIRE ANO/MODELO : 2002 / 2003 Combustivel : GASOLINA;1510;Lote Suspenso;1070;0,0;Lote Suspenso;Automóvel;HMG2036
2020;55;33;Nro.Patr. : 023801603 Nro.Placa : NXX0733 Situacao : INDEFINIDO TIPO : 23 Especie : CARGA MARCA/MODELO: FIAT/DUCATO MAXICARGO ANO/MODELO : 2011 / 2012 Combustivel : DIESEL;2010;Lote Suspenso;7453;0,0;Lote Suspenso;Automóvel;NXX0733
2020;55;34;Nro.Patr. : 023815302 Nro.Placa : NXX1948 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/DOBLO ESSENCE 1.8 ANO/MODELO : 2012 / 2013 Combustivel : ALC/GASO;2010;Lote Suspenso;4483;0,0;Lote Suspenso;Automóvel;NXX1948
2020;55;35;Nro.Patr. : 053341104 Nro.Placa : OPQ9987 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Lote Suspenso;50;0,0;Lote Suspenso;Automóvel;OPQ9987
2020;55;36;Nro.Patr. : 042734720 Nro.Placa : HIE4673 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2748;12198,0;Pagamento Confirmado;Automóvel;HIE4673
2020;55;37;Nro.Patr. : 042737281 Nro.Placa : HNO4098 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2748;10848,0;Pagamento Confirmado;Automóvel;HNO4098
2020;55;38;Nro.Patr. : 042743451 Nro.Placa : HNO4160 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2748;9798,0;Pagamento Confirmado;Automóvel;HNO4160
2020;55;39;Nro.Patr. : 042734304 Nro.Placa : HNO5443 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2748;9648,0;Pagamento Confirmado;Automóvel;HNO5443
2020;55;40;Nro.Patr. : 042733600 Nro.Placa : HDN6733 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2748;9198,0;Pagamento Confirmado;Automóvel;HDN6733
2020;56;1;Nro.Patr. : 018835716 Nro.Placa : HMG1705 Situacao : INDEFINIDO TIPO : 7 Especie : PASSAGEIRO MARCA/MODELO: I/KIA BESTA GS GRAND ANO/MODELO : 2002 / 2002 Combustivel : DIESEL;2320;Arrematado;3010;23410,0;Pagamento Confirmado;Automóvel;HMG1705
2020;56;2;Nro.Patr. : 028432509 Nro.Placa : HMG3794 Situacao : INDEFINIDO TIPO : 13 Especie : CARGA MARCA/MODELO: GM/BLAZER ANO/MODELO : 2004 / 2004 Combustivel : GASOLINA;1510;Arrematado;3095;7295,0;Pagamento Confirmado;Automóvel;HMG3794
2020;56;3;Nro.Patr. : 036628093 Nro.Placa : HMH9387 Situacao : INDEFINIDO TIPO : 4 Especie : PASSAGEIRO MARCA/MODELO: HONDA/NXR150 BROS ES ANO/MODELO : 2010 / 2011 Combustivel : ALC/GASO;1510;Arrematado;1202;6302,0;Pagamento Confirmado;Automóvel;HMH9387
2020;56;4;Nro.Patr. : 036619400 Nro.Placa : HMH8846 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FORD/FIESTA 1.6 FLEX ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1510;Arrematado;3570;8670,0;DAE não paga - processo punitivo;Automóvel;HMH8846
2020;56;5;Nro.Patr. : 028582080 Nro.Placa : HMG6565 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ELX FLEX ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1510;Arrematado;1480;6980,0;Pagamento Confirmado;Automóvel;HMG6565
2020;56;6;Nro.Patr. : 035718315 Nro.Placa : OPE0003 Situacao : INDEFINIDO TIPO : 4 Especie : PASSAGEIRO MARCA/MODELO: IROS/ONE125 ES ANO/MODELO : 2012 / 2012 Combustivel : GASOLINA;1510;Arrematado;544;1644,0;Pagamento Confirmado;Automóvel;OPE0003
